year,h,sp,last_madm,avg_madm_school,avg_madm_sp,count_per_school_sp
2024,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" BĂLAN</b><br/>Umanist/Liceal/Zi",<b>(160) Filologie</b><br/>Limba română,3.87,5.223333333333334,6.13909090909091,2
2024,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" HIDA</b><br/>Servicii/Liceal/Zi",<b>(145) Economic</b><br/>Limba română,3.22,3.65,5.259166666666666,1
2024,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MAIERU</b><br/>Servicii/Liceal/Zi",<b>(145) Economic</b><br/>Limba română,5.35,5.343333333333334,5.259166666666666,1
2024,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZĂCENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(179) Protecţia mediului</b><br/>Limba română,2.3,2.3,4.2025,1
2024,"<b>LICEUL TEHNOLOGIC ""LIVIU REBREANU"" MOZĂCENI</b><br/>Servicii/Liceal/Zi",<b>(178) Economic</b><br/>Limba română,4.22,4.546666666666667,5.04,1
2024,"<b>LICEUL TEHNOLOGIC ""MARCEL GUGUIANU"", SAT ZORLENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(153) Industrie alimentară</b><br/>Limba română,2.77,3.19,3.603333333333333,2
2024,"<b>LICEUL TEHNOLOGIC ""MARCEL GUGUIANU"", SAT ZORLENI</b><br/>Servicii/Liceal/Zi",<b>(152) Economic</b><br/>Limba română,3.37,3.9033333333333338,4.404545454545455,2
2024,"<b>LICEUL TEHNOLOGIC ""MARCEL GUGUIANU"", SAT ZORLENI</b><br/>Tehnic/Liceal/Zi",<b>(154) Mecanică</b><br/>Limba română,1.47,2.55,4.408823529411765,2
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB"" CARACAL</b><br/>Servicii/Liceal/Zi",<b>(133) Economic</b><br/>Limba română,2.62,4.964,4.403333333333333,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB"" CARACAL</b><br/>Servicii/Liceal/Zi",<b>(135) Estetica şi igiena corpului omenesc</b><br/>Limba română,4.22,4.964,4.869999999999999,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB"" CARACAL</b><br/>Servicii/Liceal/Zi",<b>(137) Turism şi alimentaţie</b><br/>Limba română,4.07,4.964,4.5,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB"" CARACAL</b><br/>Tehnic/Liceal/Zi",<b>(134) Electric</b><br/>Limba română,3.0,4.38,4.492857142857143,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB"" CARACAL</b><br/>Tehnic/Liceal/Zi",<b>(136) Mecanică</b><br/>Limba română,2.55,4.38,2.873333333333333,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB"" MĂXINENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(143) Industrie alimentară</b><br/>Limba română,3.02,3.635,3.755,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB""</b><br/>Real/Liceal/Zi",<b>(137) Matematică-Informatică</b><br/>Limba română,2.3,4.193333333333333,8.275555555555556,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB""</b><br/>Tehnic/Liceal/Zi",<b>(135) Electric</b><br/>Limba română,2.85,2.9250000000000003,5.1579999999999995,2
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB""</b><br/>Tehnic/Liceal/Zi",<b>(138) Mecanică</b><br/>Limba română,1.55,2.9250000000000003,3.6199999999999997,1
2024,"<b>LICEUL TEHNOLOGIC ""MATEI BASARAB""</b><br/>Umanist/Liceal/Zi",<b>(136) Filologie</b><br/>Limba română,5.1,6.013333333333333,6.187647058823529,1
2024,"<b>LICEUL TEHNOLOGIC ""MAX AUSNIT"" CARANSEBEȘ</b><br/>Tehnic/Liceal/Zi",<b>(201) Electromecanică</b><br/>Limba română,3.42,2.66,2.8066666666666666,2
2024,"<b>LICEUL TEHNOLOGIC ""MEDIENSIS"" MEDIAŞ</b><br/>Servicii/Liceal/Zi",<b>(157) Economic</b><br/>Limba română,3.07,3.07,5.273846153846154,1
2024,"<b>LICEUL TEHNOLOGIC ""MEDIENSIS"" MEDIAŞ</b><br/>Tehnic/Liceal/Zi",<b>(158) Electronică automatizări</b><br/>Limba română,3.25,3.25,5.22111111111111,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(180) Electromecanică</b><br/>Limba română,4.15,3.8871428571428575,5.239999999999999,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(181) Electronică automatizări</b><br/>Limba română,4.32,3.8871428571428575,4.696666666666666,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI BUSUIOC"", PAŞCANI</b><br/>Tehnic/Liceal/Zi",<b>(182) Mecanică</b><br/>Limba română,4.72,3.8871428571428575,4.326666666666666,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" DUMBRĂVENI</b><br/>Real/Liceal/Zi",<b>(231) Matematică-Informatică</b><br/>Limba română,5.37,5.826666666666667,7.197142857142857,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" DUMBRĂVENI</b><br/>Tehnic/Liceal/Zi",<b>(232) Mecanică</b><br/>Limba română,4.07,3.9333333333333336,4.19,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" DUMBRĂVENI</b><br/>Umanist/Liceal/Zi",<b>(230) Filologie</b><br/>Limba română,5.92,6.023333333333333,7.2250000000000005,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA.- LICEUL TEH.""AL.IOAN CUZA"" SLOB.</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(129) Protecţia mediului</b><br/>Limba română,4.05,4.525,4.6225,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA.- LICEUL TEH.""AL.IOAN CUZA"" SLOB.</b><br/>Tehnic/Liceal/Zi",<b>(127) Electric</b><br/>Limba română,3.17,3.9225,3.316,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI EMINESCU"" SLOBOZIA.- LICEUL TEH.""AL.IOAN CUZA"" SLOB.</b><br/>Tehnic/Liceal/Zi",<b>(128) Mecanică</b><br/>Limba română,3.3,3.9225,4.028666666666667,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN</b><br/>Real/Liceal/Zi",<b>(173) Matematică-Informatică</b><br/>Limba română,3.15,4.67,6.774615384615384,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN</b><br/>Real/Liceal/Zi",<b>(175) Ştiinţe ale Naturii</b><br/>Limba română,4.37,4.67,5.596923076923077,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN</b><br/>Servicii/Liceal/Zi",<b>(170) Comerţ</b><br/>Limba română,2.55,3.3766666666666665,2.55,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN</b><br/>Tehnic/Liceal/Zi",<b>(171) Electric</b><br/>Limba română,2.72,3.4880000000000004,4.6325,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN</b><br/>Tehnic/Liceal/Zi",<b>(174) Mecanică</b><br/>Limba română,3.65,3.4880000000000004,4.026666666666666,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZU"" VULCAN</b><br/>Umanist/Liceal/Zi",<b>(172) Filologie</b><br/>Limba română,5.42,5.746666666666666,6.310526315789474,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Real/Liceal/Zi",<b>(150) Ştiinţe ale Naturii</b><br/>Limba română,5.8,6.346666666666667,6.557777777777777,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Tehnic/Liceal/Zi","<b>(146) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română",4.55,5.296666666666667,3.206666666666667,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Tehnic/Liceal/Zi",<b>(147) Electromecanică</b><br/>Limba română,5.4,5.296666666666667,5.4,1
2024,"<b>LICEUL TEHNOLOGIC ""MIHAI VITEAZUL"" ZALĂU</b><br/>Tehnic/Liceal/Zi",<b>(148) Mecanică</b><br/>Limba română,4.68,5.296666666666667,5.064444444444444,1
2024,"<b>LICEUL TEHNOLOGIC ""MOGA VOIEVOD"" HĂLMAGIU</b><br/>Servicii/Liceal/Zi",<b>(156) Turism şi alimentaţie</b><br/>Limba română,2.02,2.21,4.2875000000000005,1
2024,"<b>LICEUL TEHNOLOGIC ""NICANOR MOROȘAN"" PÂRTESTII DE JOS</b><br/>Servicii/Liceal/Zi",<b>(233) Turism şi alimentaţie</b><br/>Limba română,3.02,3.7533333333333334,3.02,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI</b><br/>Real/Liceal/Zi",<b>(159) Ştiinţe ale Naturii</b><br/>Limba română,3.07,5.053333333333334,5.663529411764706,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(158) Protecţia mediului</b><br/>Limba română,4.15,4.696666666666666,5.28,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" FLAMÂNZI</b><br/>Umanist/Liceal/Zi",<b>(160) Ştiinţe Sociale</b><br/>Limba română,5.7,6.02,6.981,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENIȚA</b><br/>Real/Liceal/Zi",<b>(137) Ştiinţe ale Naturii</b><br/>Limba română,5.17,5.17,6.385,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENIȚA</b><br/>Servicii/Liceal/Zi",<b>(134) Economic</b><br/>Limba română,4.72,4.72,5.68,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENIȚA</b><br/>Tehnic/Liceal/Zi",<b>(135) Electronică automatizări</b><br/>Limba română,4.52,4.52,4.2316666666666665,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENIȚA</b><br/>Umanist/Liceal/Zi",<b>(136) Filologie</b><br/>Limba română,6.07,5.8100000000000005,6.187647058823529,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BALCESCU"" OLTENIȚA</b><br/>Umanist/Liceal/Zi",<b>(138) Ştiinţe Sociale</b><br/>Limba română,5.55,5.8100000000000005,6.432857142857143,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" ALEXANDRIA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(124) Agricultură</b><br/>Limba română,2.75,3.736666666666667,4.07875,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" ALEXANDRIA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(125) Industrie alimentară</b><br/>Limba română,3.72,3.736666666666667,4.4725,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" ALEXANDRIA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(126) Protecţia mediului</b><br/>Limba română,2.52,3.736666666666667,4.486,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" BALȘ</b><br/>Servicii/Liceal/Zi",<b>(138) Estetica şi igiena corpului omenesc</b><br/>Limba română,2.27,2.3366666666666664,5.33,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" VOLUNTARI</b><br/>Servicii/Liceal/Zi",<b>(125) Economic</b><br/>Limba română,2.22,2.4859999999999998,4.82875,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" VOLUNTARI</b><br/>Servicii/Liceal/Zi",<b>(129) Turism şi alimentaţie</b><br/>Limba română,2.4,2.4859999999999998,4.20125,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE BĂLCESCU"" VOLUNTARI</b><br/>Umanist/Liceal/Zi",<b>(127) Filologie</b><br/>Limba română,3.87,4.613333333333333,7.098214285714286,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Real/Liceal/Zi",<b>(158) Matematică-Informatică</b><br/>Limba română,4.15,5.0200000000000005,5.976153846153846,2
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Real/Liceal/Zi",<b>(161) Ştiinţe ale Naturii</b><br/>Limba română,3.8,5.0200000000000005,5.592777777777778,2
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Servicii/Liceal/Zi",<b>(156) Economic</b><br/>Limba română,2.92,3.7399999999999998,6.102173913043478,2
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Tehnic/Liceal/Zi",<b>(159) Mecanică</b><br/>Limba română,2.0,3.4025,4.143636363636364,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Tehnic/Liceal/Zi",<b>(160) Producţie media</b><br/>Limba română,3.42,3.4025,5.546666666666667,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Umanist/Liceal/Zi",<b>(157) Filologie</b><br/>Limba română,4.47,5.341666666666666,6.04375,2
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Umanist/Liceal/Zi",<b>(163) Ştiinţe Sociale</b><br/>Limba română,6.1,5.341666666666666,6.952222222222222,2
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE ONCESCU""</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(145) Industrie alimentară</b><br/>Limba română,3.42,3.42,3.765,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE TECLU"" COPȘA MICĂ</b><br/>Tehnic/Liceal/Zi",<b>(159) Electronică automatizări</b><br/>Limba română,3.4,3.5233333333333334,5.048,2
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" ÎNSURĂŢEI</b><br/>Real/Liceal/Zi",<b>(148) Ştiinţe ale Naturii</b><br/>Limba română,3.87,4.283333333333333,6.778181818181818,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" ÎNSURĂŢEI</b><br/>Servicii/Liceal/Zi",<b>(146) Comerţ</b><br/>Limba română,2.95,4.1499999999999995,4.094285714285714,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAE TITULESCU"" ÎNSURĂŢEI</b><br/>Umanist/Liceal/Zi",<b>(147) Filologie</b><br/>Limba română,5.92,6.053333333333334,7.2837499999999995,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAI NANU"" BROȘTENI</b><br/>Real/Liceal/Zi",<b>(234) Matematică-Informatică</b><br/>Limba română,3.3,3.513333333333333,7.18375,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAUS OLAHUS"" ORĂȘTIE</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(176) Chimie industrială</b><br/>Limba română,4.37,4.713333333333334,4.37,1
2024,"<b>LICEUL TEHNOLOGIC ""NICOLAUS OLAHUS"" ORĂȘTIE</b><br/>Tehnic/Liceal/Zi",<b>(177) Electric</b><br/>Limba română,4.0,4.5,5.703333333333333,1
2024,"<b>LICEUL TEHNOLOGIC ""OCTAVIAN GOGA"" JIBOU</b><br/>Servicii/Liceal/Zi",<b>(151) Economic</b><br/>Limba română,2.77,2.9133333333333336,5.61578947368421,1
2024,"<b>LICEUL TEHNOLOGIC ""OCTAVIAN GOGA"" JIBOU</b><br/>Tehnic/Liceal/Zi",<b>(152) Electric</b><br/>Limba română,2.97,3.533333333333333,5.49,1
2024,"<b>LICEUL TEHNOLOGIC ""OLTEA DOAMNA"" DOLHASCA</b><br/>Real/Liceal/Zi",<b>(239) Ştiinţe ale Naturii</b><br/>Limba română,4.17,4.1,7.283333333333332,1
2024,"<b>LICEUL TEHNOLOGIC ""OLTEA DOAMNA"" DOLHASCA</b><br/>Tehnic/Liceal/Zi",<b>(238) Mecanică</b><br/>Limba română,2.95,2.9166666666666665,2.95,1
2024,"<b>LICEUL TEHNOLOGIC ""OVID CALEDONIU"", LOCALITATEA TECUCI</b><br/>Servicii/Liceal/Zi",<b>(179) Comerţ</b><br/>Limba română,3.07,3.3783333333333334,3.07,1
2024,"<b>LICEUL TEHNOLOGIC ""OVID CALEDONIU"", LOCALITATEA TECUCI</b><br/>Servicii/Liceal/Zi",<b>(180) Turism şi alimentaţie</b><br/>Limba română,2.77,3.3783333333333334,4.739090909090908,2
2024,"<b>LICEUL TEHNOLOGIC ""OVID DENSUSIANU"" CĂLAN</b><br/>Tehnic/Liceal/Zi",<b>(180) Mecanică</b><br/>Limba română,3.72,4.276,4.371428571428572,1
2024,"<b>LICEUL TEHNOLOGIC ""OVID DENSUSIANU"" CĂLAN</b><br/>Umanist/Liceal/Zi",<b>(179) Filologie</b><br/>Limba română,5.57,5.111666666666667,5.58,1
2024,"<b>LICEUL TEHNOLOGIC ""OVID DENSUSIANU"" CĂLAN</b><br/>Umanist/Liceal/Zi",<b>(181) Ştiinţe Sociale</b><br/>Limba română,4.55,5.111666666666667,5.505,1
2024,"<b>LICEUL TEHNOLOGIC ""PAMFIL ȘEICARU"" CIOROGÂRLA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(130) Agricultură</b><br/>Limba română,2.27,3.02,3.7175,2
2024,"<b>LICEUL TEHNOLOGIC ""PAMFIL ȘEICARU"" CIOROGÂRLA</b><br/>Servicii/Liceal/Zi",<b>(131) Economic</b><br/>Limba română,4.0,3.6525,4.58,2
2024,"<b>LICEUL TEHNOLOGIC ""PANAIT ISTRATI"" BRĂILA</b><br/>Tehnic/Liceal/Zi",<b>(149) Electric</b><br/>Limba română,3.3,5.17,4.739999999999999,1
2024,"<b>LICEUL TEHNOLOGIC ""PANAIT ISTRATI"" BRĂILA</b><br/>Tehnic/Liceal/Zi",<b>(151) Mecanică</b><br/>Limba română,4.82,5.17,3.6972727272727273,1
2024,"<b>LICEUL TEHNOLOGIC ""PAUL BUJOR"", ORAS BERESTI</b><br/>Tehnic/Liceal/Zi",<b>(182) Mecanică</b><br/>Limba română,2.5,2.5,4.326666666666666,1
2024,"<b>LICEUL TEHNOLOGIC ""PAUL BUJOR"", ORAS BERESTI</b><br/>Umanist/Liceal/Zi",<b>(183) Ştiinţe Sociale</b><br/>Limba română,3.25,4.455,5.695,1
2024,"<b>LICEUL TEHNOLOGIC ""PAUL DIMO"", MUNICIPIUL GALATI</b><br/>Tehnic/Liceal/Zi",<b>(184) Electric</b><br/>Limba română,6.07,5.601666666666667,5.28,1
2024,"<b>LICEUL TEHNOLOGIC ""PAUL DIMO"", MUNICIPIUL GALATI</b><br/>Tehnic/Liceal/Zi",<b>(185) Electronică automatizări</b><br/>Limba română,5.67,5.601666666666667,4.835,1
2024,"<b>LICEUL TEHNOLOGIC ""PAUL DIMO"", MUNICIPIUL GALATI</b><br/>Tehnic/Liceal/Zi",<b>(186) Mecanică</b><br/>Limba română,2.97,5.601666666666667,3.3111111111111113,1
2024,"<b>LICEUL TEHNOLOGIC ""PAUL DIMO"", MUNICIPIUL GALATI</b><br/>Tehnic/Liceal/Zi",<b>(187) Producţie media</b><br/>Limba română,6.32,5.601666666666667,6.32,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRACHE POENARU"", ORAȘ BĂLCEȘTI</b><br/>Real/Liceal/Zi",<b>(152) Matematică-Informatică</b><br/>Limba română,4.1,5.31,5.025,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRACHE POENARU"", ORAȘ BĂLCEȘTI</b><br/>Real/Liceal/Zi",<b>(154) Ştiinţe ale Naturii</b><br/>Limba română,6.3,5.31,6.271,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRACHE POENARU"", ORAȘ BĂLCEȘTI</b><br/>Servicii/Liceal/Zi",<b>(150) Economic</b><br/>Limba română,4.85,4.973333333333333,5.098999999999999,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRACHE POENARU"", ORAȘ BĂLCEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(153) Mecanică</b><br/>Limba română,3.27,3.203333333333333,4.419375,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRACHE POENARU"", ORAȘ BĂLCEȘTI</b><br/>Umanist/Liceal/Zi",<b>(151) Filologie</b><br/>Limba română,6.67,6.91,5.941538461538461,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRE BANITA"" CALARASI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(189) Agricultură</b><br/>Limba română,3.5,2.7266666666666666,4.005,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRE IONESCU MUSCEL"" DOMNEȘTI</b><br/>Servicii/Liceal/Zi",<b>(180) Economic</b><br/>Limba română,4.32,4.123333333333334,5.836923076923076,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRE IONESCU MUSCEL"" DOMNEȘTI</b><br/>Umanist/Liceal/Zi",<b>(181) Filologie</b><br/>Limba română,5.1,4.826666666666667,5.6899999999999995,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRE P.CARP"", ȚIBĂNEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(183) Electronică automatizări</b><br/>Limba română,4.65,5.010000000000001,4.63,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(184) Chimie industrială</b><br/>Limba română,5.6,5.775714285714286,5.6,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(186) Industrie alimentară</b><br/>Limba română,5.7,5.775714285714286,4.422499999999999,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(188) Protecţia mediului</b><br/>Limba română,5.47,5.775714285714286,5.390000000000001,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU PONI"", IAȘI</b><br/>Tehnic/Liceal/Zi",<b>(185) Fabricarea produselor din lemn</b><br/>Limba română,5.3,5.5175,4.8149999999999995,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREŞ’’ BOTOSANI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(162) Protecţia mediului</b><br/>Limba română,2.77,3.6666666666666665,4.740909090909091,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREŞ’’ BOTOSANI</b><br/>Tehnic/Liceal/Zi",<b>(161) Mecanică</b><br/>Limba română,2.9,2.6266666666666665,4.078666666666667,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(164) Estetica şi igiena corpului omenesc</b><br/>Limba română,2.3,3.7249999999999996,4.0920000000000005,2
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(166) Turism şi alimentaţie</b><br/>Limba română,2.8,3.7249999999999996,5.0725,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Tehnic/Liceal/Zi",<b>(165) Industrie textilă şi pielărie</b><br/>Limba română,3.05,2.985,3.25,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(168) Ştiinţe Sociale</b><br/>Limba română,3.1,4.41,6.6450000000000005,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", SAT VETRIȘOAIA</b><br/>Tehnic/Liceal/Zi",<b>(169) Mecanică</b><br/>Limba română,2.97,3.2866666666666666,4.604615384615385,1
2024,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", TÂRGU FRUMOS</b><br/>Tehnic/Liceal/Zi",<b>(189) Mecanică</b><br/>Limba română,3.02,3.7875,4.336666666666667,1
2024,"<b>LICEUL TEHNOLOGIC ""PROFESOR ILIE GAVRILĂ"", SAT CIORANII DE JOS, COMUNA CIORANI</b><br/>Servicii/Liceal/Zi",<b>(196) Economic</b><br/>Limba română,3.42,4.81,5.54875,2
2024,"<b>LICEUL TEHNOLOGIC ""RADU NEGRU"", LOCALITATEA GALATI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(193) Protecţia mediului</b><br/>Limba română,4.52,5.1933333333333325,4.785,1
2024,"<b>LICEUL TEHNOLOGIC ""RADU NEGRU"", LOCALITATEA GALATI</b><br/>Tehnic/Liceal/Zi",<b>(189) Electronică automatizări</b><br/>Limba română,3.07,4.302222222222222,4.728,1
2024,"<b>LICEUL TEHNOLOGIC ""RADU NEGRU"", LOCALITATEA GALATI</b><br/>Tehnic/Liceal/Zi",<b>(191) Mecanică</b><br/>Limba română,3.0,4.302222222222222,3.6479999999999997,1
2024,"<b>LICEUL TEHNOLOGIC ""RADU NEGRU"", LOCALITATEA GALATI</b><br/>Tehnic/Liceal/Zi",<b>(192) Producţie media</b><br/>Limba română,5.32,4.302222222222222,5.73,1
2024,"<b>LICEUL TEHNOLOGIC ""RETEZAT"" URICANI</b><br/>Servicii/Liceal/Zi",<b>(182) Turism şi alimentaţie</b><br/>Limba română,4.1,4.676666666666667,5.649090909090909,1
2024,"<b>LICEUL TEHNOLOGIC ""ROMULUS PARASCHIVOIU"" LOVRIN</b><br/>Servicii/Liceal/Zi",<b>(144) Economic</b><br/>Limba română,3.7,3.5933333333333337,5.237058823529412,1
2024,"<b>LICEUL TEHNOLOGIC ""SAVA BRANCOVICI"" INEU</b><br/>Servicii/Liceal/Zi",<b>(160) Turism şi alimentaţie</b><br/>Limba română,3.67,3.723333333333333,5.064666666666667,1
2024,"<b>LICEUL TEHNOLOGIC ""SAVA BRANCOVICI"" INEU</b><br/>Tehnic/Liceal/Zi","<b>(158) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română",2.4,2.6833333333333336,4.8975,1
2024,"<b>LICEUL TEHNOLOGIC ""SF. HARALAMBIE"" TURNU MĂGURELE</b><br/>Servicii/Liceal/Zi",<b>(129) Turism şi alimentaţie</b><br/>Limba română,3.05,2.55,4.20125,1
2024,"<b>LICEUL TEHNOLOGIC ""SF. MUCENIC SAVA"" COMUNA BERCA</b><br/>Umanist/Liceal/Zi",<b>(153) Filologie</b><br/>Limba română,2.45,3.4633333333333334,6.735882352941177,1
2024,"<b>LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI</b><br/>Servicii/Liceal/Zi",<b>(132) Economic</b><br/>Limba română,5.0,6.236666666666667,5.401111111111111,1
2024,"<b>LICEUL TEHNOLOGIC ""SF.ECATERINA"" URZICENI</b><br/>Tehnic/Liceal/Zi","<b>(131) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română",3.85,4.720909090909091,4.3175,1
